gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2576277740	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39374714	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.285363	-72.2449	15.0						2020-02-29T15:47:00Z	29	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39374714			2020-02-29T23:01:48Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:25:42.135Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576276851	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39430609	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.207001	-74.304206	1872.0						2020-03-01T15:33:20Z	1	3	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39430609			2020-03-02T01:03:55Z	CC_BY_NC_4_0	Jason Hafstad	Jason Hafstad			2020-03-16T20:25:32.442Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576265751	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39374626	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.294381	-72.244854	4.0						2020-02-29T15:44:00Z	29	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39374626			2020-02-29T22:59:57Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:26:32.787Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576259738	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39380369	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.264907	-72.225675	8.0						2020-02-29T17:55:00Z	29	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39380369			2020-03-01T01:02:43Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:25:33.100Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576253730	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39380619	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.264677	-72.22472	8.0						2020-02-29T18:27:00Z	29	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39380619			2020-03-01T01:08:42Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:26:41.929Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576251663	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39377225	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.267164	-72.222658	8.0						2020-02-29T16:56:00Z	29	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39377225			2020-02-29T23:53:51Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:25:34.458Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576251075	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38913338	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.710995	-73.414704	6.0						2020-02-20T13:31:04Z	20	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38913338			2020-02-20T18:32:06Z	CC_BY_NC_4_0	danbotany87	danbotany87			2020-03-16T20:25:23.345Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576248662	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24615027	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.335433	-71.344538	65.0						2019-05-05T16:06:07Z	5	5	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	24615027				CC_BY_NC_4_0	zakzide	zakzide			2020-03-16T20:26:24.017Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576248659	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24615381	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.335482	-71.344404	5.0						2019-05-05T16:06:02Z	5	5	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	24615381			2019-05-05T20:09:39Z	CC_BY_NC_4_0	marc_albert	marc_albert			2020-03-16T20:26:28.361Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574311248	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38344138	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.447605	-72.555618							2020-02-05T08:41:20Z	5	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38344138			2020-02-06T00:09:18Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:25:23.948Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574280797	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38193323	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		North Carolina			28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.616655	-82.565118	9.0						2020-02-01T15:51:56Z	1	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38193323			2020-02-01T21:07:05Z	CC_BY_NC_4_0	Alan Weakley	Alan Weakley			2020-03-16T20:26:37.156Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574271657	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38863506	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.28311	-72.519895	61.0						2020-02-19T12:41:00Z	19	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38863506			2020-02-20T00:11:26Z	CC_BY_NC_4_0	Aaron Hulsey	Aaron Hulsey			2020-03-16T20:26:42.214Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574261750	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38903912	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.710114	-73.415933	6.0						2020-02-20T11:06:51Z	20	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38903912			2020-02-20T16:08:28Z	CC_BY_NC_4_0	danbotany87	danbotany87			2020-03-16T20:25:26.909Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574259982	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38591460	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Hampshire			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.771011	-72.371582							2020-02-12T08:30:09Z	12	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38591460			2020-02-13T02:24:00Z	CC0_1_0	mikeakresh	mikeakresh			2020-03-16T20:26:42.236Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574248153	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38307947	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.324947	-72.432732							2020-02-04T12:37:18Z	4	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38307947			2020-02-04T22:09:13Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:41.433Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574241065	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38310531	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.327057	-72.442528							2020-02-04T13:09:07Z	4	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38310531			2020-02-04T23:30:47Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:25:17.497Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574236743	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38903534	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.709904	-73.416536	4.0						2020-02-20T10:57:39Z	20	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38903534			2020-02-20T15:58:40Z	CC_BY_NC_4_0	danbotany87	danbotany87			2020-03-16T20:25:19.350Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574235885	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38242653	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.128338	-72.478249							2020-02-02T12:21:17Z	2	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38242653			2020-02-03T02:07:39Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:39.372Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574225610	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37937155	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.124062	-77.041153							2020-01-23T12:12:15Z	23	1	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	37937155			2020-01-25T04:04:48Z	CC_BY_NC_4_0	Philip Careless	Philip Careless			2020-03-16T20:26:37.844Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574223253	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32303997	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Hampshire			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.564835	-71.283058							2019-09-07T12:30:35Z	7	9	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	32303997			2019-09-07T22:23:06Z	CC_BY_NC_4_0	Fred Losi	Fred Losi			2020-03-16T20:26:34.950Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574218328	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38737437	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.697819	-74.242142	4.0						2020-02-16T13:32:00Z	16	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38737437			2020-02-17T02:34:32Z	CC_BY_NC_4_0	Edward J Norton	Edward J Norton			2020-03-16T20:25:27.256Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574213155	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38671276	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.231724	-72.401207							2020-02-14T13:59:19Z	14	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38671276			2020-02-15T16:09:44Z	CC0_1_0	mikeakresh	mikeakresh			2020-03-16T20:26:36.516Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574206018	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38279762	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.981079	-75.095745	648.0						2020-02-03T09:21:15Z	3	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38279762			2020-02-04T01:05:01Z	CC_BY_NC_4_0	Greg	Greg			2020-03-16T20:26:23.801Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574204548	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37855090	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.443283	-74.435481	143.0						2020-01-22T15:10:00Z	22	1	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	37855090			2020-01-22T21:14:37Z	CC_BY_NC_4_0	hb2000	hb2000			2020-03-16T20:26:38.879Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574179408	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38752722	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.909079	-69.975189	24.0						2020-02-17T09:32:05Z	17	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38752722			2020-02-17T14:41:07Z	CC_BY_NC_4_0	gmsanders	gmsanders			2020-03-16T20:25:23.693Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574170149	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38310695	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.324909	-72.435287							2020-02-04T13:18:33Z	4	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38310695			2020-02-04T23:35:59Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:38.583Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574155214	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38344627	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.44733	-72.552353							2020-02-05T08:49:18Z	5	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38344627			2020-02-06T00:28:08Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:28.394Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574149797	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38183777	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.312096	-72.451965							2020-02-01T09:02:31Z	1	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38183777			2020-02-01T16:17:05Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:40.947Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574142150	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38310276	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.325863	-72.443466							2020-02-04T12:57:54Z	4	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38310276			2020-02-04T23:22:43Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:27.237Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574135787	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8265898	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		North Carolina			28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.110317	-82.687545							2017-10-03T13:36:41Z	3	10	2017	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	8265898			2017-10-05T04:38:44Z	CC_BY_NC_4_0	jtuttle	jtuttle			2020-03-16T20:25:01.828Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574121996	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39060369	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.442768	-70.351132	6.0						2020-02-22T14:27:56Z	22	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39060369			2020-02-22T21:41:23Z	CC_BY_NC_4_0	Jesse	Jesse			2020-03-16T20:26:28.836Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574104919	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39066155	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.88528	-69.996833	5.0						2020-02-22T16:16:59Z	22	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39066155			2020-02-23T00:15:26Z	CC_BY_NC_4_0	cypselurus	cypselurus			2020-03-16T20:26:22.989Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574097865	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39043598	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.355711	-72.483654							2020-02-22T07:49:17Z	22	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39043598			2020-02-22T13:21:18Z	CC0_1_0	mikeakresh	mikeakresh			2020-03-16T20:26:23.040Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574091943	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39060155	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.265108	-72.231632	8.0						2020-02-22T14:11:00Z	22	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	39060155			2020-02-22T21:32:39Z	CC_BY_NC_4_0	Lynn Harper	Lynn Harper			2020-03-16T20:26:30.607Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574091263	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38731139	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.371049	-72.008848	31.0						2020-02-16T00:00:00Z	16	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38731139			2020-02-16T23:43:52Z	CC_BY_NC_4_0	chris buelow	chris buelow			2020-03-16T20:26:22.658Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574086303	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38736356	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.694661	-74.247781	4.0						2020-02-16T13:44:00Z	16	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38736356			2020-02-17T02:01:13Z	CC_BY_NC_4_0	Edward J Norton	Edward J Norton			2020-03-16T20:26:22.748Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574084143	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38308258	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.323757	-72.439461							2020-02-04T12:52:19Z	4	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38308258			2020-02-04T22:18:15Z	CC_BY_NC_4_0	mikeakresh	mikeakresh			2020-03-16T20:26:26.378Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574081771	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38186243	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.446041	-71.087826	249.0						2020-02-01T10:23:39Z	1	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38186243			2020-02-01T17:48:01Z	CC_BY_NC_4_0	Bill MacIndewar	Bill MacIndewar			2020-03-16T20:26:21.945Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574062659	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38137165	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.715339	-73.860838	391.0						2020-01-30T17:17:47Z	30	1	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38137165			2020-01-31T02:49:29Z	CC_BY_NC_4_0	jcmon	jcmon			2020-03-16T20:26:40.916Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574037203	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38723457	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.997416	-70.076776	7.0						2020-02-16T15:28:30Z	16	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38723457			2020-02-16T20:30:06Z	CC_BY_NC_4_0	Anna Henning	Anna Henning			2020-03-16T20:26:23.868Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2574014228	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38737468	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.710725	-74.227592	4.0						2020-02-16T11:55:00Z	16	2	2020	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	38737468			2020-02-17T02:34:55Z	CC_BY_NC_4_0	Edward J Norton	Edward J Norton			2020-03-16T20:25:34.041Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
